Company,TypeName,Inches,Ram,OpSys,Weight,Price,TouchScreen,IPS,HD_4K,CPU_Brand,GPU_Brand,Memory_Type,CPU_Frequency,Length,Width,PPI
HP,Notebook,15.6,4,Windows 10,1.1118575154181303,10.232248764043675,1,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.6196120963719745
Asus,Gaming,15.6,24,Windows 10,1.1755733298042381,11.971210954208564,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1118575154181303,10.765679373749014,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,16,Windows 10,1.3862943611198906,11.291457009898608,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Gaming,15.6,8,Windows 10,1.4350845252893227,11.219087416653776,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,13.3,8,Windows 10,0.8415671856782186,11.219087416653776,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Dell,Notebook,14.0,8,Windows 10,0.9707789171582247,11.129980089482057,0,0,1,Intel,Intel,SSD,2.6,1920.0,1080.0,5.064811007262561
HP,Notebook,15.6,4,Windows 10,0.9669838461896731,10.510829537468052,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.6196120963719745
Dell,Notebook,17.3,8,Linux,1.33500106673234,10.765679373749014,0,1,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,14.0,8,Windows 7,1.1052568313867783,11.175999925622857,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,10.65894546204638,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,10.104652126020449,0,0,0,Intel,Nvidia,HDD,2.0,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,4,Windows 10,1.1939224684724346,10.347204956314746,0,0,1,Intel,AMD,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.0647107369924282,11.20323715505582,0,0,1,Intel,Intel,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Gaming,17.3,16,Windows 10,1.6900958154515549,11.986182456289773,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Toshiba,Notebook,15.6,8,Windows 10,1.0986122886681098,10.732515239391274,0,1,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,8,Windows 10,1.0986122886681098,11.14492549142712,0,1,1,Intel,Nvidia,Hybrid,2.7,3840.0,2160.0,5.646943996094081
Mediacom,Notebook,13.3,4,Windows 10,0.7884573603642702,9.88640853285114,0,1,1,Intel,Intel,SSD,1.1,1920.0,1080.0,5.115788496573994
Asus,Gaming,15.6,8,Windows 10,1.1939224684724346,11.38349673063646,0,1,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.0750024230289759,11.197410561265002,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.1631508098056809,10.656953538743746,0,0,1,Intel,AMD,SSD,1.6,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,9.964544419744591,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,4.9573188885088015
HP,Gaming,17.3,12,Windows 10,1.2864740258376797,11.470557693018055,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,14.0,8,Windows 10,1.0543120297715298,10.731351797533883,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,5.064811007262561
Dell,Ultrabook,13.3,8,Windows 10,0.7884573603642702,11.219087416653776,1,0,1,Intel,Intel,SSD,1.8,3200.0,1800.0,5.624210736923218
Dell,Notebook,14.0,4,Windows 10,0.9555114450274363,10.576640004149553,0,0,1,Intel,Intel,SSD,2.0,1920.0,1080.0,5.064811007262561
HP,Ultrabook,13.3,8,Windows 10,0.8501509293696101,11.018737334023916,0,1,1,Intel,Intel,SSD,2.7,3200.0,1800.0,5.624210736923218
Acer,Gaming,15.6,8,Linux,1.2237754316221157,10.65769314316572,0,0,1,Intel,Nvidia,HDD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,1.0986122886681098,9.830686725695612,0,0,0,AMD,AMD,HDD,1.8,1366.0,768.0,4.6196120963719745
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,10.534494400670454,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,4,Windows 10,1.0543120297715298,10.641268652988298,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,No OS,1.1474024528375417,10.111923799719232,0,0,1,Intel,Intel,HDD,2.3,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,9.959544582297465,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.095273387402595,11.430870367130519,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,10.188204734039374,0,0,1,Intel,Intel,SSD,2.0,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.0647107369924282,10.9939706755559,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Gaming,17.3,16,Windows 10,1.6900958154515549,11.876204593197345,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
HP,Notebook,17.3,8,Windows 10,1.2947271675944,10.274820461681916,0,0,0,Intel,Intel,HDD,2.0,1600.0,900.0,4.673884932133573
HP,Notebook,17.3,8,Windows 10,1.2892326482767593,11.130191046138895,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.854649288865456
Asus,Notebook,15.6,4,Linux,1.0986122886681098,9.387290863723349,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Mediacom,Notebook,13.3,4,Windows 10,0.8544153281560676,9.51689817169677,0,1,1,Intel,Intel,Flash Storage,1.44,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,17.3,6,Windows 10,1.33500106673234,10.830989602063529,0,0,0,Intel,Nvidia,Hybrid,2.7,1600.0,900.0,4.673884932133573
HP,Notebook,15.6,6,Windows 10,1.068153081183401,10.319298688776522,0,1,1,AMD,AMD,SSD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1568811967920856,10.401918032928819,0,0,0,Intel,AMD,HDD,2.0,1366.0,768.0,4.6196120963719745
Acer,2 in 1 Convertible,11.6,4,Windows 10,0.8109302162163288,9.830686725695612,1,1,1,Intel,Intel,Flash Storage,2.0,1920.0,1080.0,5.251780063034041
Lenovo,Notebook,15.6,4,Windows 10,1.1151415906193203,10.421310636870407,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,13.3,16,Windows 10,0.7701082216960736,11.558818102026148,1,1,1,Intel,Intel,SSD,1.2,3200.0,1800.0,5.624210736923218
Lenovo,Notebook,17.3,8,Windows 10,1.4816045409242156,11.98160146330393,0,1,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.854649288865456
Asus,Notebook,15.6,8,Windows 10,1.252762968495368,10.707794102852903,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.7929925155296614,11.352706476813816,1,1,1,Intel,Intel,SSD,1.6,3840.0,2160.0,5.805930544237805
Dell,Notebook,15.6,4,Windows 10,1.0750024230289759,10.841471672111513,0,0,0,Intel,Intel,HDD,2.6,1366.0,768.0,4.6196120963719745
Fujitsu,Notebook,15.6,8,Windows 10,1.1631508098056809,10.580884344379838,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,9.816257242491497,0,0,1,Intel,Intel,HDD,1.1,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,4,Windows 10,1.1052568313867783,10.873284927533353,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.726814234417343
HP,Workstation,17.3,8,Windows 10,1.420695787837223,11.504434994721837,0,0,0,Intel,Nvidia,HDD,2.8,1600.0,900.0,4.673884932133573
HP,Notebook,14.0,8,Windows 10,1.0784095813505903,9.939188617449547,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.726814234417343
HP,Notebook,15.6,6,Windows 10,1.0818051703517284,10.451022662038508,0,1,1,AMD,AMD,SSD,3.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.1939224684724346,10.697009339741529,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.1151415906193203,10.505007263781431,0,0,1,Intel,Intel,HDD,1.6,1920.0,1080.0,4.9573188885088015
Mediacom,Notebook,14.0,4,Windows 10,0.8754687373538999,9.49308929643757,0,0,1,Intel,Intel,SSD,1.44,1920.0,1080.0,5.064811007262561
Toshiba,Ultrabook,14.0,16,Windows 10,0.8064758658669485,11.506587421942397,1,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Lenovo,Gaming,17.3,32,Windows 10,1.7227665977411035,11.862776660000488,0,1,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.854649288865456
MSI,Gaming,17.3,16,Windows 10,1.6370530794670737,11.887258424442937,0,0,1,Intel,Nvidia,Hybrid,2.9,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,8,Linux,1.1631508098056809,10.594338418582844,0,0,1,Intel,AMD,SSD,2.7,1920.0,1080.0,4.9573188885088015
Mediacom,Notebook,14.0,4,Windows 10,0.8960880245566356,9.939188617449547,0,1,1,Intel,Intel,SSD,1.1,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,8,Windows 10,1.0647107369924282,10.891818824899195,0,0,0,Intel,Intel,HDD,2.6,1366.0,768.0,4.6196120963719745
HP,Notebook,13.3,4,Windows 10,0.9122827104766162,10.55344848760242,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,16,Windows 10,1.0750024230289759,11.313414686766107,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Netbook,11.6,4,Chrome OS,0.8153648132841945,9.662600003493079,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.913347375266901
MSI,Gaming,17.3,16,Windows 10,1.7047480922384253,11.737314000969286,0,0,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.854649288865456
HP,Gaming,17.3,16,Windows 10,1.5644405465033646,11.287459719448945,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Ultrabook,14.0,12,Windows 10,0.8754687373538999,11.397945945786494,0,1,1,Intel,Intel,SSD,2.6,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,12,Windows 10,1.1631508098056809,10.387410112463472,1,0,0,Intel,Intel,HDD,1.8,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,8,Windows 10,1.3164082336557241,11.454306455567952,0,1,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.854649288865456
Asus,2 in 1 Convertible,15.6,8,Windows 10,1.1631508098056809,10.580884344379838,1,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,15.6,12,Windows 10,1.1631508098056809,10.830989602063529,0,0,1,AMD,AMD,SSD,3.6,1920.0,1080.0,4.9573188885088015
Dell,2 in 1 Convertible,11.6,4,Windows 10,0.8712933659434192,10.377509348127942,1,0,0,Intel,Intel,SSD,1.0,1366.0,768.0,4.913347375266901
Samsung,Notebook,15.6,16,Windows 10,1.252762968495368,11.413367194793471,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,17.3,4,No OS,1.33500106673234,10.246584937175161,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,8,Windows 10,1.1908875647772805,10.104652126020449,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.6196120963719745
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,0.8628899551470398,11.588895274257608,1,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,14.0,8,Windows 10,0.9932517730102833,11.271308832122036,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,2 in 1 Convertible,12.5,8,Windows 10,0.8501509293696101,11.396151170363474,1,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.177462845242346
Dell,Workstation,15.6,8,Windows 10,1.1184149159642893,11.450343854500035,1,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.0438040521731147,11.081362552451946,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,10.480595580990489,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.6196120963719745
Acer,Notebook,14.0,4,Windows 10,0.9555114450274363,9.771675823299722,0,0,1,Intel,Intel,Flash Storage,1.1,1920.0,1080.0,5.064811007262561
MSI,Gaming,17.3,16,Windows 10,1.6370530794670737,11.671327551888611,0,0,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,4,Linux,1.1568811967920856,10.117638793948517,0,0,0,Intel,AMD,HDD,2.0,1366.0,768.0,4.6196120963719745
MSI,Gaming,15.6,16,Windows 10,1.0296194171811583,11.715798714845754,0,0,1,Intel,Nvidia,Hybrid,2.8,3840.0,2160.0,5.646943996094081
Toshiba,Notebook,15.6,8,Windows 10,1.1631508098056809,11.219087416653776,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,6,Windows 10,1.2237754316221157,10.310648555135304,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,1.0986122886681098,11.14492549142712,1,1,1,Intel,Intel,SSD,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,14.0,4,Windows 10,0.9555114450274363,9.830686725695612,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
Lenovo,Notebook,15.6,32,Windows 10,1.252762968495368,12.052925243819075,0,1,1,Intel,Nvidia,SSD,3.1,3840.0,2160.0,5.646943996094081
Dell,Gaming,15.6,16,Windows 10,1.2781522025001875,10.754378652356438,0,0,1,Intel,Nvidia,HDD,2.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Linux,1.1568811967920856,10.071202618702882,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,4,Linux,1.1786549963416462,9.858935694046775,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,4,Linux,1.0750024230289759,10.742925749387153,0,0,0,Intel,Intel,HDD,2.6,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,8,Windows 10,1.3862943611198906,11.038625258642542,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,4,Linux,1.1568811967920856,10.319474445348318,0,0,1,Intel,AMD,SSD,2.5,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,15.6,8,Windows 10,1.0438040521731147,11.211913881327705,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
MSI,Gaming,15.6,16,Windows 10,1.3711807233098425,11.702161236727294,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Acer,2 in 1 Convertible,11.6,4,Chrome OS,0.8109302162163288,9.913146751905726,1,1,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.913347375266901
HP,Notebook,14.0,8,Windows 10,1.1969481893889715,11.000226754739211,0,0,0,Intel,Intel,SSD,2.6,1366.0,768.0,4.726814234417343
Lenovo,Notebook,14.0,8,Windows 7,0.9745596399981308,11.265184359047494,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,4,Windows 10,1.1631508098056809,10.629737732680555,0,0,1,Intel,AMD,HDD,1.6,1920.0,1080.0,4.9573188885088015
Fujitsu,Notebook,15.6,8,Windows 10,1.1631508098056809,10.65894546204638,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.6196120963719745
HP,Notebook,15.6,4,Windows 7,1.0577902941478545,10.81291397887887,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,15.6,8,Windows 10,1.1631508098056809,10.776864937870439,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Mediacom,Notebook,14.0,2,Windows 10,0.8754687373538999,9.452103105493551,0,0,1,Intel,Intel,Flash Storage,1.44,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,10.124069425552399,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,2 in 1 Convertible,13.3,6,Windows 10,0.9162907318741551,10.435510501143598,1,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,8,Windows 10,1.0986122886681098,11.482163118760115,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Asus,Ultrabook,14.0,16,Windows 10,0.7419373447293773,11.525180069637228,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Dell,Gaming,15.6,16,Windows 10,1.2864740258376797,11.274695179037376,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.0296194171811583,10.695803821362974,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,10.336895919115271,0,0,1,Intel,Nvidia,HDD,2.0,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,8,Windows 10,1.0986122886681098,9.964569481536397,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Asus,Notebook,15.6,8,Windows 10,1.095273387402595,10.78530512664034,0,0,1,Intel,Nvidia,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.8020015854720274,11.508729875782148,1,0,1,Intel,Intel,SSD,1.6,3200.0,1800.0,5.624210736923218
Lenovo,Notebook,14.0,2,Windows 10,0.883767540168595,9.49308929643757,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,0.8628899551470398,11.447173809349158,1,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,16,Windows 10,1.1184149159642893,11.75837611262137,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Lenovo,Gaming,15.6,8,Windows 10,1.252762968495368,10.986791937486872,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,17.0,8,Windows 10,1.2809338454620642,10.231155141758178,0,0,0,AMD,AMD,HDD,3.0,1600.0,900.0,4.691216181742974
Lenovo,Ultrabook,14.0,16,Windows 10,0.76080582903376,11.77941199046351,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Asus,Gaming,15.6,8,No OS,1.252762968495368,11.039481042980592,0,1,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Windows 10,1.2237754316221157,10.08485031650177,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,14.0,4,Windows 10,0.8878912573524571,9.588757629430335,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
Acer,Ultrabook,14.0,8,Windows 10,1.0296194171811583,10.798867571413842,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Razer,Gaming,14.0,16,Windows 10,1.0818051703517284,11.838450282382281,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,5.064811007262561
Toshiba,Notebook,13.3,8,Windows 10,0.7884573603642702,11.076428408072776,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.115788496573994
Lenovo,Ultrabook,12.5,8,Windows 10,0.8586616190375187,11.343281447506488,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.177462845242346
Asus,Gaming,17.3,32,Windows 10,1.5686159179138452,11.91258522125164,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.854649288865456
Acer,Gaming,15.6,8,Linux,1.2237754316221157,10.539443024584216,0,0,1,Intel,Nvidia,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.7884573603642702,11.254823838538709,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
MSI,Gaming,15.6,8,Windows 10,1.1631508098056809,11.058796822674717,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,No OS,1.0508216248317612,9.875235803727964,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.6196120963719745
Toshiba,Notebook,15.6,8,Windows 10,1.0986122886681098,10.945369335798414,0,1,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.1631508098056809,10.798867571413842,0,0,1,Intel,AMD,SSD,1.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,16,Windows 10,1.1631508098056809,11.00996549237106,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,8,Windows 10,1.4609379041156565,11.062314653570054,0,1,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Dell,Gaming,17.3,32,Windows 10,1.6900958154515549,12.02988945197694,0,1,1,Intel,Nvidia,Hybrid,2.8,3840.0,2160.0,5.543892827299865
Dell,Notebook,14.0,8,Windows 10,0.9400072584914712,11.089532407259076,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,10.01347673934858,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,10.257862854323571,0,0,1,Intel,Intel,HDD,2.3,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,6,Windows 10,1.1118575154181303,10.265311417998271,0,0,0,Intel,AMD,HDD,2.0,1920.0,1080.0,4.9573188885088015
MSI,Gaming,17.3,8,Windows 10,1.308332819650179,11.279934910664343,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Toshiba,Notebook,15.6,4,Windows 10,1.1314021114911006,10.1861987908373,0,0,0,Intel,Intel,SSD,2.1,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,8,Windows 10,1.1184149159642893,10.837292019680758,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1314021114911006,10.588970437272568,0,0,1,Intel,AMD,HDD,2.7,1920.0,1080.0,4.9573188885088015
Toshiba,Notebook,15.6,8,Windows 10,1.0986122886681098,11.112854382911248,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Linux,1.1314021114911006,9.996629929808053,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.6196120963719745
Microsoft,Ultrabook,13.5,8,Windows 10 S,0.8118187102774439,11.508114390288002,1,0,0,Intel,Intel,SSD,2.8,2256.0,1504.0,5.307487987253548
Lenovo,Notebook,15.6,8,Windows 10,1.0647107369924282,10.682385182116725,0,0,1,Intel,AMD,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,0.832909122935104,10.916769232749665,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,9.830686725695612,0,0,0,AMD,AMD,SSD,2.2,1366.0,768.0,4.6196120963719745
HP,2 in 1 Convertible,14.0,4,Windows 10,0.9669838461896731,10.525238618990686,1,1,1,Intel,Nvidia,SSD,2.4,1920.0,1080.0,5.064811007262561
MSI,Gaming,15.6,16,Windows 10,1.2237754316221157,11.141069005645882,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Asus,Ultrabook,14.0,8,Windows 10,0.7419373447293773,11.00996549237106,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
HP,2 in 1 Convertible,11.6,8,Chrome OS,0.8754687373538999,10.180156704786587,1,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.913347375266901
LG,Ultrabook,15.6,8,Windows 10,0.7371640659767197,11.715798714845754,0,1,1,Intel,Intel,SSD,1.8,1920.0,1080.0,4.9573188885088015
Acer,Gaming,15.6,16,Windows 10,1.252762968495368,11.14492549142712,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
MSI,Gaming,15.6,8,Windows 10,1.1631508098056809,10.881232905211656,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,1.0508216248317612,10.01347673934858,0,0,0,Intel,Intel,SSD,1.1,1366.0,768.0,4.6196120963719745
Dell,Gaming,15.6,16,Windows 10,1.43746264769429,11.601652935295686,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,17.3,4,Windows 10,1.252762968495368,10.525238618990686,0,1,1,Intel,AMD,SSD,2.0,1920.0,1080.0,4.854649288865456
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,0.7839015438284094,11.288127045116099,1,1,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
Dell,Gaming,15.6,16,Windows 10,1.501852701754163,11.917841088806224,0,0,1,Intel,Nvidia,Hybrid,2.9,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,10.393320181279313,0,0,0,Intel,AMD,HDD,2.5,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,4,Windows 10,1.1631508098056809,10.277609818883528,0,0,0,Intel,AMD,HDD,2.0,1366.0,768.0,4.6196120963719745
HP,Notebook,17.3,6,Windows 10,1.2947271675944,10.319474445348318,0,1,1,AMD,AMD,HDD,2.4,1920.0,1080.0,4.854649288865456
